Price,Open,Close
Ticker,^FTSE,^FTSE
Date,,
2001-04-12,5788.10009765625,5766.60009765625
2001-04-17,5766.60009765625,5761.10009765625
2001-04-18,5761.10009765625,5890.2001953125
2001-04-19,5890.2001953125,5871.60009765625
2001-04-20,5871.60009765625,5879.7998046875
2001-04-23,5879.7998046875,5871.2998046875
2001-04-24,5871.2998046875,5840.2998046875
2001-04-25,5840.2998046875,5827.5
2001-04-26,5827.5,5868.2998046875
2001-04-27,5868.2998046875,5951.39990234375
2001-04-30,5951.39990234375,5967.0
2001-05-01,5966.89990234375,5928.0
2001-05-02,5928.0,5904.2001953125
2001-05-03,5904.2001953125,5765.7998046875
2001-05-04,5765.7998046875,5870.2998046875
2001-05-08,5870.2998046875,5886.39990234375
2001-05-09,5886.39990234375,5893.7001953125
2001-05-10,5893.7001953125,5964.0
2001-05-11,5964.0,5896.7998046875
2001-05-14,5896.7998046875,5690.5
2001-05-15,5690.5,5842.89990234375
2001-05-16,5842.89990234375,5884.0
2001-05-17,5884.0,5904.60009765625
2001-05-18,5904.5,5915.0
2001-05-21,5915.0,5941.60009765625
2001-05-22,5941.60009765625,5976.60009765625
2001-05-23,5976.60009765625,5897.5
2001-05-24,5897.39990234375,5915.89990234375
2001-05-25,5915.89990234375,5889.7998046875
2001-05-29,5889.7998046875,5863.89990234375
2001-05-30,5863.89990234375,5796.89990234375
2001-05-31,5796.89990234375,5796.2001953125
2001-06-01,5796.10009765625,5809.60009765625
2001-06-04,5809.60009765625,5856.5
2001-06-05,5856.5,5922.60009765625
2001-06-06,5922.5,5901.5
2001-06-07,5901.5,5948.2998046875
2001-06-08,5948.2998046875,5950.60009765625
2001-06-11,5950.60009765625,5860.5
2001-06-12,5860.5,5804.0
2001-06-13,5804.0,5820.2001953125
2001-06-14,5820.2001953125,5752.60009765625
2001-06-15,5752.5,5723.0
2001-06-18,5723.0,5671.60009765625
2001-06-19,5671.60009765625,5680.39990234375
2001-06-20,5680.39990234375,5699.60009765625
2001-06-21,5699.60009765625,5641.39990234375
2001-06-22,5641.39990234375,5665.7001953125
2001-06-25,5665.7001953125,5661.89990234375
2001-06-26,5661.89990234375,5555.7001953125
2001-06-27,5555.7001953125,5607.89990234375
2001-06-28,5607.89990234375,5638.39990234375
2001-06-29,5638.39990234375,5642.5
2001-07-02,5642.5,5716.7001953125
2001-07-03,5716.7001953125,5639.89990234375
2001-07-04,5639.89990234375,5600.5
2001-07-05,5600.5,5549.60009765625
2001-07-06,5549.60009765625,5479.2001953125
2001-07-09,5479.2001953125,5468.89990234375
2001-07-10,5468.89990234375,5467.89990234375
2001-07-11,5467.89990234375,5391.89990234375
2001-07-12,5391.89990234375,5481.60009765625
2001-07-13,5481.60009765625,5537.0
2001-07-16,5537.0,5517.10009765625
2001-07-17,5517.10009765625,5427.7998046875
2001-07-18,5427.7998046875,5404.60009765625
2001-07-19,5404.60009765625,5437.39990234375
2001-07-20,5437.39990234375,5387.10009765625
2001-07-23,5387.10009765625,5405.2998046875
2001-07-24,5405.2998046875,5320.2001953125
2001-07-25,5320.2001953125,5275.7001953125
2001-07-26,5275.7001953125,5286.10009765625
2001-07-27,5286.10009765625,5403.10009765625
2001-07-30,5403.10009765625,5446.7001953125
2001-07-31,5446.7001953125,5529.10009765625
2001-08-01,5529.10009765625,5546.89990234375
2001-08-02,5546.89990234375,5584.5
2001-08-03,5584.5,5547.60009765625
2001-08-06,5547.60009765625,5526.39990234375
2001-08-07,5526.39990234375,5536.7998046875
2001-08-08,5536.7998046875,5476.5
2001-08-09,5476.5,5402.89990234375
2001-08-10,5402.89990234375,5427.2001953125
2001-08-13,5427.2001953125,5431.10009765625
2001-08-14,5431.10009765625,5507.7998046875
2001-08-15,5507.7998046875,5461.60009765625
2001-08-16,5461.60009765625,5389.7998046875
2001-08-17,5389.7998046875,5342.10009765625
2001-08-20,5342.10009765625,5357.5
2001-08-21,5357.39990234375,5430.2998046875
2001-08-22,5430.2998046875,5408.7001953125
2001-08-23,5408.7001953125,5396.5
2001-08-24,5396.5,5471.89990234375
2001-08-28,5471.89990234375,5434.7001953125
2001-08-29,5434.7001953125,5417.60009765625
2001-08-30,5417.60009765625,5332.7001953125
2001-08-31,5332.7001953125,5345.0
2001-09-03,5345.0,5312.10009765625
2001-09-04,5312.10009765625,5379.60009765625
2001-09-05,5379.60009765625,5316.10009765625
2001-09-06,5316.0,5204.2998046875
2001-09-07,5204.2998046875,5070.2998046875
2001-09-10,5070.2998046875,5033.7001953125
2001-09-11,5033.7001953125,4746.0
2001-09-12,4746.0,4882.10009765625
2001-09-13,4882.10009765625,4943.60009765625
2001-09-14,4943.60009765625,4755.7998046875
2001-09-17,4755.7001953125,4898.89990234375
2001-09-18,4898.89990234375,4848.7001953125
2001-09-19,4848.7001953125,4721.7001953125
2001-09-20,4721.7001953125,4556.89990234375
2001-09-21,4556.89990234375,4433.7001953125
2001-09-24,4433.7001953125,4613.89990234375
2001-09-25,4613.89990234375,4663.39990234375
2001-09-26,4663.39990234375,4696.10009765625
2001-09-27,4696.10009765625,4763.60009765625
2001-09-28,4763.60009765625,4903.39990234375
2001-10-01,4903.39990234375,4785.60009765625
2001-10-02,4785.60009765625,4832.2998046875
2001-10-03,4832.2998046875,4881.7998046875
2001-10-04,4881.7998046875,5016.2001953125
2001-10-05,5016.2001953125,5036.0
2001-10-08,5036.0,5032.7001953125
2001-10-09,5032.7001953125,5009.7998046875
2001-10-10,5009.7998046875,5153.10009765625
2001-10-11,5153.10009765625,5164.89990234375
2001-10-12,5164.89990234375,5145.5
2001-10-15,5145.5,5067.2998046875
2001-10-16,5067.2998046875,5082.60009765625
2001-10-17,5082.60009765625,5203.39990234375
2001-10-18,5203.39990234375,5116.0
2001-10-19,5116.0,5017.7001953125
2001-10-22,5017.7001953125,5070.39990234375
2001-10-23,5070.39990234375,5193.2998046875
2001-10-24,5193.2998046875,5167.60009765625
2001-10-25,5167.60009765625,5086.60009765625
2001-10-26,5086.60009765625,5188.7001953125
2001-10-29,5188.60009765625,5085.89990234375
2001-10-30,5085.89990234375,5003.60009765625
2001-10-31,5003.60009765625,5039.7001953125
2001-11-01,5039.7001953125,5071.2001953125
2001-11-02,5071.2001953125,5129.5
2001-11-05,5129.5,5209.10009765625
2001-11-06,5209.10009765625,5214.10009765625
2001-11-07,5214.10009765625,5216.2998046875
2001-11-08,5216.2998046875,5278.10009765625
2001-11-09,5278.10009765625,5244.2001953125
2001-11-12,5244.2001953125,5146.2001953125
2001-11-13,5146.2001953125,5277.10009765625
2001-11-14,5277.10009765625,5240.7998046875
2001-11-15,5240.7001953125,5238.2001953125
2001-11-16,5238.2001953125,5291.0
2001-11-19,5291.0,5338.0
2001-11-20,5338.0,5298.7001953125
2001-11-21,5298.7001953125,5313.7998046875
2001-11-22,5313.7998046875,5345.89990234375
2001-11-23,5345.89990234375,5293.2001953125
2001-11-26,5293.2001953125,5302.5
2001-11-27,5302.5,5266.0
2001-11-28,5266.0,5205.2001953125
2001-11-29,5205.2001953125,5208.5
2001-11-30,5208.5,5203.60009765625
2001-12-03,5203.60009765625,5164.60009765625
2001-12-04,5164.60009765625,5212.10009765625
2001-12-05,5212.10009765625,5333.5
2001-12-06,5333.5,5369.7998046875
2001-12-07,5369.7998046875,5264.7001953125
2001-12-10,5264.7001953125,5185.0
2001-12-11,5185.0,5160.7998046875
2001-12-12,5160.7998046875,5120.0
2001-12-13,5120.0,5074.89990234375
2001-12-14,5074.89990234375,5061.0
2001-12-17,5061.0,5136.2998046875
2001-12-18,5136.2998046875,5151.10009765625
2001-12-19,5151.10009765625,5120.60009765625
2001-12-20,5120.60009765625,5080.2001953125
2001-12-21,5080.2001953125,5159.2001953125
2001-12-24,5159.2001953125,5177.39990234375
2001-12-27,5177.39990234375,5213.2001953125
2001-12-28,5213.2001953125,5242.39990234375
2001-12-31,5242.39990234375,5217.39990234375
2002-01-02,5217.39990234375,5218.2998046875
2002-01-03,5218.2998046875,5318.7998046875
2002-01-04,5318.7998046875,5323.7998046875
2002-01-07,5323.7998046875,5293.60009765625
2002-01-08,5293.60009765625,5250.39990234375
2002-01-09,5250.39990234375,5228.5
2002-01-10,5228.5,5190.7001953125
2002-01-11,5190.7001953125,5198.60009765625
2002-01-14,5198.60009765625,5113.5
2002-01-15,5113.5,5166.0
2002-01-16,5166.0,5127.60009765625
2002-01-17,5127.60009765625,5138.5
2002-01-18,5138.39990234375,5126.7998046875
2002-01-21,5126.7998046875,5138.5
2002-01-22,5138.5,5149.2001953125
2002-01-23,5149.2001953125,5180.7001953125
2002-01-24,5180.60009765625,5233.10009765625
2002-01-25,5233.10009765625,5193.10009765625
2002-01-28,5193.0,5223.60009765625
2002-01-29,5223.60009765625,5131.39990234375
2002-01-30,5131.39990234375,5089.2998046875
2002-01-31,5089.2998046875,5164.7998046875
2002-02-01,5164.7998046875,5189.7001953125
2002-02-04,5189.7001953125,5167.2998046875
2002-02-05,5167.2998046875,5093.39990234375
2002-02-06,5093.39990234375,5073.7998046875
2002-02-07,5073.7998046875,5127.0
2002-02-08,5127.0,5128.10009765625
2002-02-11,5128.10009765625,5161.7998046875
2002-02-12,5161.7998046875,5135.7001953125
2002-02-13,5135.7001953125,5153.89990234375
2002-02-14,5153.89990234375,5208.7998046875
2002-02-15,5208.7001953125,5182.5
2002-02-18,5182.5,5154.2998046875
2002-02-19,5154.2998046875,5092.5
2002-02-20,5092.5,5024.2001953125
2002-02-21,5024.10009765625,5073.2998046875
2002-02-22,5073.2998046875,5050.7998046875
2002-02-25,5050.7998046875,5100.7001953125
2002-02-26,5100.7998046875,5139.0
2002-02-27,5139.0,5178.39990234375
2002-02-28,5178.39990234375,5101.0
2002-03-01,5101.0,5169.0
2002-03-04,5169.0,5242.0
2002-03-05,5242.0,5214.0
2002-03-06,5214.0,5245.5
2002-03-07,5245.5,5282.10009765625
2002-03-08,5282.10009765625,5285.7001953125
2002-03-11,5285.7001953125,5258.89990234375
2002-03-12,5258.89990234375,5252.5
2002-03-13,5252.5,5272.0
2002-03-14,5272.0,5261.39990234375
2002-03-15,5261.39990234375,5292.7001953125
2002-03-18,5292.7001953125,5299.89990234375
2002-03-19,5299.89990234375,5316.10009765625
2002-03-20,5316.10009765625,5266.89990234375
2002-03-21,5266.89990234375,5253.2998046875
2002-03-22,5253.2998046875,5250.5
2002-03-25,5250.5,5203.60009765625
2002-03-26,5203.60009765625,5195.5
2002-03-27,5195.5,5214.7001953125
2002-03-28,5214.7001953125,5271.7998046875
2002-04-02,5271.7998046875,5251.39990234375
2002-04-03,5251.39990234375,5247.7998046875
2002-04-04,5247.7998046875,5209.5
2002-04-05,5209.5,5233.60009765625
2002-04-08,5233.60009765625,5178.60009765625
2002-04-09,5178.60009765625,5179.60009765625
2002-04-10,5179.60009765625,5229.10009765625
2002-04-11,5229.10009765625,5137.39990234375
2002-04-12,5137.39990234375,5161.0
2002-04-15,5161.0,5201.39990234375
2002-04-16,5201.39990234375,5259.89990234375
2002-04-17,5259.89990234375,5263.89990234375
2002-04-18,5263.89990234375,5229.39990234375
2002-04-19,5229.39990234375,5243.60009765625
2002-04-22,5243.60009765625,5221.5
2002-04-23,5221.5,5191.0
2002-04-24,5191.0,5218.2001953125
2002-04-25,5218.2001953125,5197.5
2002-04-26,5197.5,5159.0
2002-04-29,5159.0,5153.89990234375
2002-04-30,5153.89990234375,5165.60009765625
2002-05-01,5165.60009765625,5125.5
2002-05-02,5125.5,5174.10009765625
2002-05-03,5174.10009765625,5203.10009765625
2002-05-07,5203.10009765625,5119.89990234375
2002-05-08,5119.89990234375,5209.10009765625
2002-05-09,5209.10009765625,5197.60009765625
2002-05-10,5197.60009765625,5171.2001953125
2002-05-13,5171.2001953125,5204.7998046875
2002-05-14,5204.7998046875,5239.5
2002-05-15,5239.5,5259.10009765625
2002-05-16,5259.10009765625,5248.5
2002-05-17,5248.5,5218.0
2002-05-20,5218.0,5208.10009765625
2002-05-21,5208.10009765625,5197.2001953125
2002-05-22,5197.2001953125,5151.89990234375
2002-05-23,5151.89990234375,5175.2998046875
2002-05-24,5175.2998046875,5169.10009765625
2002-05-27,5169.10009765625,5136.2998046875
2002-05-28,5136.2998046875,5074.2001953125
2002-05-29,5074.2001953125,5083.0
2002-05-30,5083.0,5040.7998046875
2002-05-31,5040.7998046875,5085.10009765625
2002-06-05,5085.10009765625,4989.2001953125
2002-06-06,4989.10009765625,4957.60009765625
2002-06-07,4957.60009765625,4920.39990234375
2002-06-10,4920.39990234375,4928.2001953125
2002-06-11,4928.2001953125,4934.7998046875
2002-06-12,4934.7998046875,4851.7001953125
2002-06-13,4851.7001953125,4771.89990234375
2002-06-14,4771.89990234375,4630.7998046875
2002-06-17,4630.7998046875,4756.7998046875
2002-06-18,4756.7998046875,4702.0
2002-06-19,4702.0,4652.39990234375
2002-06-20,4652.39990234375,4580.2998046875
2002-06-21,4580.2998046875,4605.39990234375
2002-06-24,4605.2998046875,4541.89990234375
2002-06-25,4541.89990234375,4631.0
2002-06-26,4631.0,4531.0
2002-06-27,4531.0,4540.7001953125
2002-06-28,4540.60009765625,4656.39990234375
2002-07-01,4656.39990234375,4685.7998046875
2002-07-02,4685.7998046875,4546.7998046875
2002-07-03,4546.7998046875,4392.60009765625
2002-07-04,4392.60009765625,4471.2001953125
2002-07-05,4471.2001953125,4615.7001953125
2002-07-08,4615.60009765625,4601.2998046875
2002-07-09,4601.2998046875,4542.89990234375
2002-07-10,4542.89990234375,4420.10009765625
2002-07-11,4420.10009765625,4230.10009765625
2002-07-12,4230.0,4224.10009765625
2002-07-15,4224.10009765625,3994.5
2002-07-16,3994.5,4021.89990234375
2002-07-17,4021.89990234375,4190.60009765625
2002-07-18,4190.60009765625,4297.2998046875
2002-07-19,4297.2998046875,4098.2998046875
2002-07-22,4098.2998046875,3895.5
2002-07-23,3895.5,3858.0
2002-07-24,3858.0,3777.10009765625
2002-07-25,3777.10009765625,3965.89990234375
2002-07-26,3965.89990234375,4016.699951171875
2002-07-29,4016.60009765625,4202.7001953125
2002-07-30,4202.7001953125,4180.89990234375
2002-07-31,4180.89990234375,4246.2001953125
2002-08-01,4246.2001953125,4044.5
2002-08-02,4044.5,4075.60009765625
2002-08-05,4075.5,3996.39990234375
2002-08-06,3996.39990234375,4131.0
2002-08-07,4131.0,4094.39990234375
2002-08-08,4094.39990234375,4240.5
2002-08-09,4240.5,4322.39990234375
2002-08-12,4322.39990234375,4221.60009765625
2002-08-13,4221.60009765625,4271.7001953125
2002-08-14,4271.7001953125,4171.10009765625
2002-08-15,4171.10009765625,4327.5
2002-08-16,4327.5,4330.0
2002-08-19,4330.0,4426.89990234375
2002-08-20,4426.7998046875,4368.89990234375
2002-08-21,4368.89990234375,4364.7998046875
2002-08-22,4364.7998046875,4434.7001953125
2002-08-23,4434.7001953125,4389.7998046875
2002-08-27,4389.7998046875,4449.7001953125
2002-08-28,4449.7001953125,4274.0
2002-08-29,4274.0,4209.2998046875
2002-08-30,4209.2998046875,4227.2998046875
2002-09-02,4227.2998046875,4180.89990234375
2002-09-03,4180.89990234375,4028.699951171875
2002-09-04,4028.60009765625,4027.0
2002-09-05,4026.89990234375,4011.0
2002-09-06,4011.0,4107.2001953125
2002-09-09,4107.2001953125,4062.39990234375
2002-09-10,4062.39990234375,4175.5
2002-09-11,4175.5,4210.7001953125
2002-09-12,4210.7001953125,4084.89990234375
2002-09-13,4084.89990234375,4008.0
2002-09-16,4008.0,4044.300048828125
2002-09-17,4044.300048828125,4025.199951171875
2002-09-18,4025.10009765625,3865.39990234375
2002-09-19,3865.39990234375,3813.5
2002-09-20,3813.5,3860.10009765625
2002-09-23,3860.10009765625,3739.39990234375
2002-09-24,3739.39990234375,3671.10009765625
2002-09-25,3671.10009765625,3696.300048828125
2002-09-26,3696.199951171875,3850.60009765625
2002-09-27,3850.60009765625,3907.199951171875
2002-09-30,3907.199951171875,3721.800048828125
2002-10-01,3721.800048828125,3797.39990234375
2002-10-02,3797.39990234375,3905.300048828125
2002-10-03,3905.199951171875,3880.300048828125
2002-10-04,3880.300048828125,3813.800048828125
2002-10-07,3813.800048828125,3780.89990234375
2002-10-08,3780.89990234375,3730.5
2002-10-09,3730.5,3742.39990234375
2002-10-10,3742.39990234375,3777.300048828125
2002-10-11,3777.300048828125,3953.39990234375
2002-10-14,3953.39990234375,3931.60009765625
2002-10-15,3931.60009765625,4130.2998046875
2002-10-16,4130.2998046875,4057.699951171875
2002-10-17,4057.699951171875,4170.7001953125
2002-10-18,4170.7001953125,4130.5
2002-10-21,4130.5,4133.7998046875
2002-10-22,4133.7998046875,4118.89990234375
2002-10-23,4118.89990234375,4006.89990234375
2002-10-24,4006.89990234375,4103.7001953125
2002-10-25,4103.7001953125,4051.10009765625
2002-10-28,4051.10009765625,4090.5
2002-10-29,4090.5,3935.89990234375
2002-10-30,3935.89990234375,4002.699951171875
2002-10-31,4002.699951171875,4039.699951171875
2002-11-01,4039.699951171875,3997.0
2002-11-04,3997.0,4141.5
2002-11-05,4141.5,4146.10009765625
2002-11-06,4146.10009765625,4103.7001953125
2002-11-07,4103.7001953125,4081.300048828125
2002-11-08,4081.300048828125,4034.60009765625
2002-11-11,4034.60009765625,4015.60009765625
2002-11-12,4015.60009765625,4085.10009765625
2002-11-13,4085.0,4029.39990234375
2002-11-14,4029.39990234375,4053.10009765625
2002-11-15,4053.10009765625,4091.60009765625
2002-11-18,4091.60009765625,4116.0
2002-11-19,4116.0,4096.5
2002-11-20,4096.5,4094.89990234375
2002-11-21,4094.89990234375,4190.0
2002-11-22,4190.0,4175.2001953125
2002-11-25,4175.2001953125,4122.2001953125
2002-11-26,4122.2001953125,4071.0
2002-11-27,4071.0,4144.2001953125
2002-11-28,4144.2001953125,4185.39990234375
2002-11-29,4185.39990234375,4169.39990234375
2002-12-02,4169.39990234375,4154.2998046875
2002-12-03,4154.2998046875,4075.39990234375
2002-12-04,4075.39990234375,4048.60009765625
2002-12-05,4048.60009765625,4032.39990234375
2002-12-06,4032.39990234375,4013.5
2002-12-09,4013.5,3933.89990234375
2002-12-10,3933.89990234375,3925.0
2002-12-11,3925.0,3974.89990234375
2002-12-12,3974.89990234375,3935.300048828125
2002-12-13,3935.300048828125,3878.10009765625
2002-12-16,3878.10009765625,3984.0
2002-12-17,3984.0,3908.699951171875
2002-12-18,3908.699951171875,3835.199951171875
2002-12-19,3835.199951171875,3841.39990234375
2002-12-20,3841.39990234375,3889.89990234375
2002-12-23,3889.89990234375,3936.89990234375
2002-12-24,3936.89990234375,3942.10009765625
2002-12-27,3942.10009765625,3829.39990234375
2002-12-30,3829.39990234375,3900.60009765625
2002-12-31,3900.60009765625,3940.39990234375
2003-01-02,3940.39990234375,4009.5
2003-01-03,4009.5,4005.0
2003-01-06,4004.89990234375,4001.39990234375
2003-01-07,4001.39990234375,3957.39990234375
2003-01-08,3957.39990234375,3924.800048828125
2003-01-09,3924.800048828125,3934.0
2003-01-10,3934.0,3974.10009765625
2003-01-13,3974.10009765625,3948.300048828125
2003-01-14,3948.300048828125,3945.60009765625
2003-01-15,3945.60009765625,3887.800048828125
2003-01-16,3887.800048828125,3881.800048828125
2003-01-17,3881.800048828125,3820.60009765625
2003-01-20,3820.60009765625,3778.60009765625
2003-01-21,3778.60009765625,3736.699951171875
2003-01-22,3736.699951171875,3678.0
2003-01-23,3678.0,3622.199951171875
2003-01-24,3622.199951171875,3603.699951171875
2003-01-27,3603.699951171875,3480.800048828125
2003-01-28,3480.800048828125,3490.0
2003-01-29,3490.0,3483.800048828125
2003-01-30,3483.800048828125,3578.699951171875
2003-01-31,3578.699951171875,3567.39990234375
2003-02-03,3567.39990234375,3689.39990234375
2003-02-04,3689.39990234375,3590.10009765625
2003-02-05,3590.10009765625,3678.699951171875
2003-02-06,3678.699951171875,3597.0
2003-02-07,3597.0,3599.199951171875
2003-02-10,3599.199951171875,3579.10009765625
2003-02-11,3579.10009765625,3669.199951171875
2003-02-12,3669.199951171875,3616.10009765625
2003-02-13,3616.10009765625,3610.800048828125
2003-02-14,3610.800048828125,3611.89990234375
2003-02-17,3611.89990234375,3692.39990234375
2003-02-18,3692.39990234375,3729.5
2003-02-19,3729.5,3658.300048828125
2003-02-20,3658.300048828125,3687.300048828125
2003-02-21,3687.199951171875,3727.10009765625
2003-02-24,3727.10009765625,3701.800048828125
2003-02-25,3701.800048828125,3621.5
2003-02-26,3621.5,3593.300048828125
2003-02-27,3593.300048828125,3569.89990234375
2003-02-28,3569.89990234375,3655.60009765625
2003-03-03,3655.60009765625,3684.699951171875
2003-03-04,3684.699951171875,3625.300048828125
2003-03-05,3625.300048828125,3563.5
2003-03-06,3563.5,3555.39990234375
2003-03-07,3555.39990234375,3491.60009765625
2003-03-10,3491.60009765625,3436.10009765625
2003-03-11,3436.0,3452.699951171875
2003-03-12,3452.699951171875,3287.0
2003-03-13,3287.0,3486.89990234375
2003-03-14,3486.89990234375,3601.800048828125
2003-03-17,3601.800048828125,3722.300048828125
2003-03-18,3722.300048828125,3747.300048828125
2003-03-19,3747.300048828125,3765.39990234375
2003-03-20,3765.39990234375,3765.699951171875
2003-03-21,3765.699951171875,3861.10009765625
2003-03-24,3861.10009765625,3743.300048828125
2003-03-25,3743.300048828125,3762.0
2003-03-26,3762.0,3793.10009765625
2003-03-27,3793.10009765625,3729.10009765625
2003-03-28,3729.10009765625,3708.5
2003-03-31,3708.5,3613.300048828125
2003-04-01,3613.300048828125,3684.800048828125
2003-04-02,3684.800048828125,3753.39990234375
2003-04-03,3753.39990234375,3771.10009765625
2003-04-04,3771.10009765625,3814.39990234375
2003-04-07,3814.39990234375,3935.800048828125
2003-04-08,3935.800048828125,3868.800048828125
2003-04-09,3868.800048828125,3861.39990234375
2003-04-10,3861.39990234375,3803.300048828125
2003-04-11,3803.300048828125,3808.10009765625
2003-04-14,3808.10009765625,3849.39990234375
2003-04-15,3849.39990234375,3916.89990234375
2003-04-16,3916.800048828125,3854.89990234375
2003-04-17,3854.89990234375,3889.199951171875
2003-04-22,3889.199951171875,3917.699951171875
2003-04-23,3917.699951171875,3966.5
2003-04-24,3966.5,3899.0
2003-04-25,3899.0,3870.199951171875
2003-04-28,3870.199951171875,3940.300048828125
2003-04-29,3940.300048828125,3927.800048828125
2003-04-30,3927.800048828125,3926.0
2003-05-01,3926.0,3880.10009765625
2003-05-02,3880.10009765625,3952.60009765625
2003-05-06,3952.60009765625,4006.39990234375
2003-05-07,4006.39990234375,3992.89990234375
2003-05-08,3992.89990234375,3928.89990234375
2003-05-09,3928.89990234375,3969.39990234375
2003-05-12,3969.39990234375,3987.39990234375
2003-05-13,3987.39990234375,3999.89990234375
2003-05-14,3999.89990234375,3975.0
2003-05-15,3975.0,4011.10009765625
2003-05-16,4011.10009765625,4049.0
2003-05-19,4049.0,3941.300048828125
2003-05-20,3941.300048828125,3971.60009765625
2003-05-21,3971.60009765625,3936.39990234375
2003-05-22,3936.39990234375,3990.5
2003-05-23,3990.39990234375,3979.800048828125
2003-05-27,3979.800048828125,3992.39990234375
2003-05-28,3992.39990234375,4071.89990234375
2003-05-29,4071.89990234375,4083.60009765625
2003-05-30,4083.60009765625,4048.10009765625
2003-06-02,4048.10009765625,4129.2998046875
2003-06-03,4129.2998046875,4115.7001953125
2003-06-04,4115.7001953125,4126.60009765625
2003-06-05,4126.60009765625,4104.2998046875
2003-06-06,4104.2998046875,4150.7998046875
2003-06-09,4150.7998046875,4129.10009765625
2003-06-10,4129.10009765625,4113.0
2003-06-11,4113.0,4150.2001953125
2003-06-12,4150.10009765625,4161.2998046875
2003-06-13,4161.2998046875,4134.10009765625
2003-06-16,4134.10009765625,4152.89990234375
2003-06-17,4152.89990234375,4190.39990234375
2003-06-18,4190.39990234375,4207.0
2003-06-19,4207.0,4131.5
2003-06-20,4131.5,4160.10009765625
2003-06-23,4160.10009765625,4087.89990234375
2003-06-24,4087.89990234375,4060.89990234375
2003-06-25,4060.89990234375,4067.89990234375
2003-06-26,4067.89990234375,4041.699951171875
2003-06-27,4041.699951171875,4067.800048828125
2003-06-30,4067.800048828125,4031.199951171875
2003-07-01,4031.199951171875,3963.89990234375
2003-07-02,3963.89990234375,4006.89990234375
2003-07-03,4006.89990234375,4024.800048828125
2003-07-04,4024.800048828125,4021.5
2003-07-07,4021.5,4074.800048828125
2003-07-08,4074.800048828125,4073.60009765625
2003-07-09,4073.60009765625,4054.699951171875
2003-07-10,4054.699951171875,4028.800048828125
2003-07-11,4028.800048828125,4058.10009765625
2003-07-14,4058.10009765625,4127.60009765625
2003-07-15,4127.60009765625,4102.5
